,Date,ObsTime,StnPres,SeaPres,Temperature,Td_Dew_point,RH,WS,WD,WSGust,WDGust,Precp,PrecpHour,SunShine,GloblRad,Visb,UVI,CloudAmount
267,2021/01/09,04:00,1012.0,1022.6,8.5,0.5,57,2.3,20,6.7,350,0.0,0.0,...,0.00,...,0,...
268,2021/01/09,05:00,1012.1,1022.7,8.5,0.7,58,2.0,20,6.6,40,0.0,0.0,...,0.00,20.0,0,10.0
269,2021/01/09,06:00,1012.3,1022.9,8.3,1.0,60,3.6,20,7.3,10,0.0,0.0,0.0,0.00,...,0,...
270,2021/01/09,07:00,1012.4,1023.0,8.2,0.9,60,2.1,10,8.6,20,0.0,0.0,0.0,0.01,...,0,...
271,2021/01/09,08:00,1013.1,1023.7,8.5,1.0,59,3.5,10,7.6,30,0.0,0.0,0.0,0.18,20.0,0,8.0
272,2021/01/09,09:00,1013.4,1023.9,10.5,1.3,53,1.9,20,7.3,20,0.0,0.0,0.7,0.84,20.0,1,0.0
273,2021/01/09,10:00,1013.5,1023.9,12.4,1.7,48,3.0,20,8.2,20,0.0,0.0,1.0,1.89,...,3,...
274,2021/01/09,11:00,1012.6,1023.0,13.3,1.6,45,2.3,350,6.1,360,0.0,0.0,0.9,2.16,20.0,4,0.0
275,2021/01/09,12:00,1011.7,1022.1,14.0,1.6,43,3.2,360,8.5,350,0.0,0.0,0.9,2.48,...,5,...
276,2021/01/09,13:00,1010.7,1021.0,14.5,1.8,42,3.4,360,9.4,360,0.0,0.0,0.6,2.10,...,5,...
277,2021/01/09,14:00,1009.8,1020.1,14.3,2.2,44,3.4,360,8.2,360,0.0,0.0,0.8,2.20,20.0,4,7.0
278,2021/01/09,15:00,1009.7,1020.0,14.7,2.6,44,1.6,360,7.2,10,0.0,0.0,0.6,1.63,...,3,...
279,2021/01/09,16:00,1010.0,1020.4,12.6,2.5,50,2.7,360,7.9,350,0.0,0.0,0.0,0.46,...,1,...
280,2021/01/09,17:00,1010.8,1021.2,11.3,2.1,53,2.7,10,9.8,30,0.0,0.0,0.7,0.48,20.0,0,3.0
281,2021/01/09,18:00,1011.6,1022.1,9.8,1.7,57,4.5,20,9.9,40,0.0,0.0,0.2,0.03,...,0,...
282,2021/01/09,19:00,1011.7,1022.2,9.6,2.0,59,1.7,20,7.7,20,0.0,0.0,0.0,0.00,...,0,...
283,2021/01/09,20:00,1012.2,1022.7,9.0,1.9,61,1.7,360,5.2,340,0.0,0.0,...,0.00,15.0,0,0.0
284,2021/01/09,21:00,1012.5,1023.1,8.6,2.2,64,2.2,10,6.3,360,0.0,0.0,...,0.00,15.0,0,0.0
285,2021/01/09,22:00,1012.6,1023.2,8.6,2.4,65,1.5,30,7.0,20,0.0,0.0,...,0.00,...,0,...
286,2021/01/09,23:00,1012.6,1023.2,8.9,2.3,63,2.0,20,4.5,30,0.0,0.0,...,0.00,15.0,0,9.0
287,2021/01/09,24:00,1013.0,1023.6,8.9,2.5,64,1.6,20,4.0,20,0.0,0.0,...,0.00,...,0,...
288,2021/01/10,01:00,1013.1,1023.7,8.9,3.1,67,0.5,60,3.1,20,0.0,0.0,...,0.00,...,0,...
289,2021/01/10,02:00,1012.9,1023.4,9.2,3.2,66,0.5,30,2.3,360,0.0,0.0,...,0.00,15.0,0,9.0
290,2021/01/10,03:00,1012.4,1022.9,9.0,3.2,67,0.5,250,1.8,30,0.0,0.0,...,0.00,...,0,...
291,2021/01/10,04:00,1011.8,1022.3,8.8,3.4,69,0.5,330,1.5,300,0.0,0.0,...,0.00,...,0,...
292,2021/01/10,05:00,1011.7,1022.2,8.8,3.2,68,0.9,330,2.4,340,0.0,0.0,...,0.00,15.0,0,0.0
293,2021/01/10,06:00,1011.9,1022.5,7.6,3.3,74,0.4,20,2.6,320,0.0,0.0,0.0,0.00,...,0,...
294,2021/01/10,07:00,1012.0,1022.6,7.4,3.8,78,0.2,0,0.9,120,0.0,0.0,0.0,0.01,...,0,...
295,2021/01/10,08:00,1012.3,1022.8,9.4,5.0,74,0.3,360,1.2,170,0.0,0.0,0.5,0.29,20.0,0,0.0
296,2021/01/10,09:00,1012.7,1023.2,11.6,4.8,63,0.7,220,1.7,190,0.0,0.0,1.0,1.06,20.0,1,0.0
297,2021/01/10,10:00,1012.7,1023.0,14.6,5.9,56,1.4,10,2.7,310,0.0,0.0,1.0,1.75,...,3,...
298,2021/01/10,11:00,1012.0,1022.3,16.9,5.8,48,1.8,340,3.9,20,0.0,0.0,1.0,2.30,20.0,4,0.0
299,2021/01/10,12:00,1010.8,1021.0,18.3,6.5,46,1.8,330,4.5,310,0.0,0.0,1.0,2.64,...,6,...
300,2021/01/10,13:00,1009.9,1020.0,19.3,6.8,44,1.9,340,4.4,330,0.0,0.0,1.0,2.71,...,6,...
301,2021/01/10,14:00,1009.1,1019.3,18.6,6.1,44,2.6,360,6.7,320,0.0,0.0,1.0,2.39,20.0,5,2.0
302,2021/01/10,15:00,1008.5,1018.7,18.6,5.8,43,2.3,340,6.8,300,0.0,0.0,1.0,1.89,...,3,...
303,2021/01/10,16:00,1008.8,1019.0,17.6,5.9,46,2.1,350,6.1,320,0.0,0.0,0.9,1.12,...,1,...
304,2021/01/10,17:00,1009.3,1019.6,16.1,6.0,51,2.1,340,9.0,340,0.0,0.0,0.8,0.45,20.0,0,3.0
305,2021/01/10,18:00,1009.9,1020.2,15.5,6.5,55,2.2,360,5.1,20,0.0,0.0,0.0,0.02,...,0,...
306,2021/01/10,19:00,1010.2,1020.5,15.4,6.7,56,1.1,360,4.8,30,0.0,0.0,0.0,0.00,...,0,...
307,2021/01/10,20:00,1010.6,1020.9,14.9,7.0,59,0.8,350,3.1,340,0.0,0.0,...,0.00,12.0,0,8.0
308,2021/01/10,21:00,1011.1,1021.4,14.6,6.9,60,0.6,350,2.4,320,0.0,0.0,...,0.00,12.0,0,9.0
309,2021/01/10,22:00,1011.3,1021.7,14.0,7.5,65,0.3,90,2.3,300,0.0,0.0,...,0.00,...,0,...
310,2021/01/10,23:00,1011.2,1021.5,14.2,7.5,64,0.4,270,1.3,310,0.0,0.0,...,0.00,12.0,0,10.0
311,2021/01/10,24:00,1011.1,1021.4,14.1,7.4,64,0.9,330,2.6,300,0.0,0.0,...,0.00,...,0,...
312,2021/01/11,01:00,1011.5,1021.9,13.7,7.9,68,0.9,340,2.1,330,T,0.2,...,0.00,...,0,...
313,2021/01/11,02:00,1011.6,1022.0,12.5,10.1,85,0.5,70,2.4,360,T,0.5,...,0.00,12.0,0,10.0
314,2021/01/11,03:00,1011.5,1021.9,12.4,10.8,90,0.5,60,1.9,80,T,0.6,...,0.00,...,0,...
315,2021/01/11,04:00,1011.0,1021.4,12.2,11.3,94,0.8,310,2.0,20,1.0,0.7,...,0.00,...,0,...
316,2021/01/11,05:00,1011.1,1021.5,12.3,11.0,92,0.8,350,2.8,330,T,0.3,...,0.00,12.0,0,10.0
317,2021/01/11,06:00,1011.7,1022.1,12.2,10.4,89,0.9,320,2.9,320,T,0.4,0.0,0.00,...,0,...
318,2021/01/11,07:00,1012.3,1022.7,12.1,10.3,89,1.7,360,4.2,350,T,0.3,0.0,0.00,...,0,...
319,2021/01/11,08:00,1013.3,1023.7,12.4,10.3,87,1.8,350,5.9,350,T,0.3,0.0,0.07,12.0,0,10.0
320,2021/01/11,09:00,1013.6,1024.0,12.8,10.0,83,2.2,20,5.7,30,0.0,0.0,0.0,0.16,12.0,0,10.0
321,2021/01/11,10:00,1013.7,1024.1,13.6,10.2,80,1.3,360,5.7,20,0.0,0.0,0.0,0.45,...,1,...
322,2021/01/11,11:00,1012.8,1023.2,14.1,10.1,77,1.6,10,7.0,360,0.0,0.0,0.0,0.70,15.0,2,10.0
323,2021/01/11,12:00,1012.0,1022.4,14.1,10.3,78,2.2,350,5.2,360,0.0,0.0,0.0,0.87,...,3,...
324,2021/01/11,13:00,1011.6,1022.0,13.8,9.8,77,2.7,20,7.8,30,0.0,0.0,0.0,0.79,...,3,...
325,2021/01/11,14:00,1010.8,1021.2,13.5,9.8,78,2.9,20,9.0,360,0.0,0.0,0.0,0.51,12.0,2,10.0
326,2021/01/11,15:00,1010.8,1021.2,12.2,8.7,79,3.3,20,9.7,10,0.0,0.0,0.0,0.27,...,1,...
327,2021/01/11,16:00,1011.2,1021.6,11.7,7.6,76,4.8,20,10.8,40,0.0,0.0,0.0,0.35,...,1,...
328,2021/01/11,17:00,1011.5,1022.0,11.2,7.3,77,3.0,20,9.0,20,0.0,0.0,0.0,0.06,10.0,0,10.0
329,2021/01/11,18:00,1011.6,1022.1,11.0,7.3,78,3.8,20,8.2,20,T,0.2,0.0,0.01,...,0,...
330,2021/01/11,19:00,1012.5,1023.0,10.7,7.4,80,2.6,10,7.7,10,T,0.3,0.0,0.00,...,0,...
331,2021/01/11,20:00,1012.9,1023.4,10.6,7.3,80,4.0,20,9.9,360,T,0.2,...,0.00,12.0,0,10.0
332,2021/01/11,21:00,1013.0,1023.5,10.4,7.8,84,2.7,10,8.8,30,T,0.2,...,0.00,10.0,0,10.0
333,2021/01/11,22:00,1013.2,1023.7,9.9,7.7,86,3.3,30,9.2,20,T,0.5,...,0.00,...,0,...
334,2021/01/11,23:00,1013.2,1023.7,9.7,7.0,83,2.7,20,8.2,20,T,0.4,...,0.00,10.0,0,10.0
335,2021/01/11,24:00,1013.7,1024.2,9.3,6.9,85,1.9,20,8.4,360,T,0.7,...,0.00,...,0,...
336,2021/01/12,01:00,1013.2,1023.8,8.9,7.2,89,1.9,10,7.4,360,1.0,1.0,...,0.00,...,0,...
337,2021/01/12,02:00,1012.9,1023.4,9.1,6.9,86,2.4,10,5.9,340,0.5,0.5,...,0.00,12.0,0,10.0
338,2021/01/12,03:00,1012.4,1022.9,8.9,6.5,85,2.3,20,6.6,20,T,0.6,...,0.00,...,0,...
339,2021/01/12,04:00,1012.2,1022.8,8.4,6.7,89,1.2,50,6.7,30,1.0,1.0,...,0.00,...,0,...
340,2021/01/12,05:00,1011.8,1022.4,8.7,6.3,85,2.1,20,5.5,350,1.0,1.0,...,0.00,10.0,0,10.0
341,2021/01/12,06:00,1012.0,1022.5,8.8,6.1,83,1.7,20,4.7,20,T,0.1,0.0,0.00,...,0,...
342,2021/01/12,07:00,1012.1,1022.7,8.8,6.6,86,1.0,40,4.0,50,0.0,0.0,0.0,0.01,...,0,...
343,2021/01/12,08:00,1012.4,1022.9,10.1,4.7,69,1.4,40,6.3,360,0.0,0.0,0.0,0.16,12.0,0,10.0
344,2021/01/12,09:00,1012.5,1023.0,11.1,4.1,62,2.5,20,6.9,30,0.0,0.0,0.0,0.46,10.0,1,10.0
345,2021/01/12,10:00,1012.5,1023.0,11.6,3.6,58,2.6,40,11.5,360,0.0,0.0,0.0,0.73,...,2,...
346,2021/01/12,11:00,1012.1,1022.5,12.4,4.1,57,2.2,30,9.4,40,0.0,0.0,0.1,0.96,15.0,3,8.0
347,2021/01/12,12:00,1011.0,1021.4,13.9,4.2,52,1.9,30,6.0,20,0.0,0.0,0.7,2.25,...,5,...
348,2021/01/12,13:00,1009.8,1020.1,15.2,4.6,49,2.0,330,5.3,10,0.0,0.0,1.0,2.74,...,6,...
349,2021/01/12,14:00,1009.2,1019.5,15.3,3.8,46,2.8,350,6.1,40,0.0,0.0,0.8,2.16,15.0,5,6.0
350,2021/01/12,15:00,1008.6,1018.9,15.5,3.3,44,3.1,10,7.1,360,0.0,0.0,0.8,1.64,...,3,...
351,2021/01/12,16:00,1008.7,1019.0,14.8,3.3,46,3.4,10,7.9,20,0.0,0.0,1.0,1.26,...,1,...
352,2021/01/12,17:00,1009.0,1019.3,13.9,2.8,47,3.3,360,8.1,330,0.0,0.0,1.0,0.50,12.0,0,0.0
353,2021/01/12,18:00,1009.2,1019.6,12.3,3.8,56,2.6,360,7.4,20,0.0,0.0,0.2,0.03,...,0,...
354,2021/01/12,19:00,1009.5,1019.9,11.4,3.9,60,1.8,10,6.3,10,0.0,0.0,0.0,0.00,...,0,...
355,2021/01/12,20:00,1009.8,1020.3,10.8,4.3,64,0.8,360,5.3,20,0.0,0.0,...,0.00,10.0,0,0.0
356,2021/01/12,21:00,1010.1,1020.6,9.9,4.1,67,1.0,360,3.7,20,0.0,0.0,...,0.00,10.0,0,0.0
357,2021/01/12,22:00,1010.0,1020.5,9.5,4.3,70,0.8,350,3.8,350,0.0,0.0,...,0.00,...,0,...
358,2021/01/12,23:00,1010.1,1020.6,9.0,4.4,73,0.5,300,2.9,310,0.0,0.0,...,0.00,10.0,0,0.0
359,2021/01/12,24:00,1010.2,1020.8,8.2,4.8,79,0.5,330,2.0,330,0.0,0.0,...,0.00,...,0,...
360,2021/01/13,01:00,1010.0,1020.5,8.7,4.5,75,0.7,300,2.1,320,0.0,0.0,...,0.00,...,0,...
361,2021/01/13,02:00,1010.0,1020.6,8.2,4.8,79,0.6,330,2.0,220,0.0,0.0,...,0.00,10.0,0,0.0
362,2021/01/13,03:00,1009.8,1020.3,8.5,5.1,79,0.6,280,1.9,270,0.0,0.0,...,0.00,...,0,...
363,2021/01/13,04:00,1009.4,1020.0,7.6,4.7,82,0.7,320,1.8,330,0.0,0.0,...,0.00,...,0,...
364,2021/01/13,05:00,1009.3,1019.9,6.8,4.6,86,0.2,0,1.7,320,0.0,0.0,...,0.00,10.0,0,0.0
365,2021/01/13,06:00,1009.4,1020.0,6.9,4.9,87,0.4,250,1.4,330,0.0,0.0,0.0,0.00,...,0,...
366,2021/01/13,07:00,1009.6,1020.2,7.4,5.7,89,0.3,110,1.3,80,0.0,0.0,0.0,0.01,...,0,...
367,2021/01/13,08:00,1009.9,1020.4,9.5,6.0,79,0.5,180,1.2,170,0.0,0.0,0.5,0.31,10.0,0,0.0
368,2021/01/13,09:00,1010.1,1020.5,12.1,6.4,68,0.5,180,1.7,120,0.0,0.0,1.0,1.15,10.0,1,0.0
369,2021/01/13,10:00,1010.1,1020.4,15.8,7.3,57,0.9,250,2.2,240,0.0,0.0,1.0,1.86,...,3,...
370,2021/01/13,11:00,1009.2,1019.4,18.1,6.9,48,1.0,180,2.2,160,0.0,0.0,1.0,2.42,10.0,5,0.0
371,2021/01/13,12:00,1008.2,1018.3,20.7,5.5,37,1.3,220,3.7,240,0.0,0.0,1.0,2.75,...,6,...
372,2021/01/13,13:00,1007.1,1017.2,20.7,5.1,36,1.9,210,4.4,160,0.0,0.0,1.0,2.82,...,6,...
373,2021/01/13,14:00,1006.2,1016.3,20.1,5.4,38,2.7,270,6.2,260,0.0,0.0,1.0,2.48,10.0,5,0.0
374,2021/01/13,15:00,1006.2,1016.3,19.2,5.7,41,2.6,340,6.3,340,0.0,0.0,1.0,2.00,...,3,...
375,2021/01/13,16:00,1006.6,1016.7,18.4,5.6,43,1.2,320,5.0,340,0.0,0.0,1.0,1.32,...,1,...
376,2021/01/13,17:00,1007.4,1017.6,17.0,6.5,50,2.6,10,4.8,30,0.0,0.0,1.0,0.52,10.0,0,0.0
377,2021/01/13,18:00,1008.1,1018.3,16.0,7.0,55,1.8,360,3.6,320,0.0,0.0,0.2,0.03,...,0,...
378,2021/01/13,19:00,1008.3,1018.6,14.1,7.6,65,0.6,290,4.0,360,0.0,0.0,0.0,0.00,...,0,...
379,2021/01/13,20:00,1008.6,1019.0,12.9,7.8,71,0.5,320,1.9,310,0.0,0.0,...,0.00,15.0,0,0.0
380,2021/01/13,21:00,1008.8,1019.2,12.5,7.6,72,0.8,110,2.7,80,0.0,0.0,...,0.00,12.0,0,0.0
381,2021/01/13,22:00,1009.0,1019.4,12.1,7.6,74,0.6,110,1.3,140,0.0,0.0,...,0.00,...,0,...
382,2021/01/13,23:00,1008.8,1019.2,11.2,7.5,78,0.2,0,1.7,80,0.0,0.0,...,0.00,15.0,0,0.0
383,2021/01/13,24:00,1008.8,1019.2,11.0,7.7,80,0.4,100,1.2,80,0.0,0.0,...,0.00,...,0,...
384,2021/01/14,01:00,1008.8,1019.3,10.3,7.7,84,0.4,140,1.3,140,0.0,0.0,...,0.00,...,0,...
385,2021/01/14,02:00,1008.4,1018.9,9.8,7.6,86,0.3,90,1.2,100,0.0,0.0,...,0.00,15.0,0,0.0
386,2021/01/14,03:00,1007.9,1018.4,9.5,7.3,86,0.3,110,0.9,130,0.0,0.0,...,0.00,...,0,...
387,2021/01/14,04:00,1007.9,1018.4,9.2,7.2,87,0.2,0,1.1,110,0.0,0.0,...,0.00,...,0,...
388,2021/01/14,05:00,1007.7,1018.2,8.9,7.0,88,0.3,130,1.2,140,0.0,0.0,...,0.00,15.0,0,0.0
389,2021/01/14,06:00,1007.8,1018.3,8.7,6.8,88,0.6,110,1.2,110,0.0,0.0,0.0,0.00,...,0,...
390,2021/01/14,07:00,1007.9,1018.4,8.7,6.7,87,0.2,0,0.9,70,0.0,0.0,0.0,0.01,...,0,...
391,2021/01/14,08:00,1008.8,1019.2,11.3,7.6,78,0.2,0,1.5,320,0.0,0.0,0.4,0.32,10.0,0,0.0
392,2021/01/14,09:00,1009.2,1019.5,14.4,8.4,67,0.9,110,2.0,90,0.0,0.0,1.0,1.09,10.0,1,0.0
393,2021/01/14,10:00,1008.7,1018.9,16.9,6.1,49,0.5,120,2.5,80,0.0,0.0,1.0,1.82,...,3,...
394,2021/01/14,11:00,1007.6,1017.7,19.1,5.9,42,1.0,220,2.5,220,0.0,0.0,1.0,2.40,12.0,5,0.0
395,2021/01/14,12:00,1006.8,1016.9,20.7,6.7,40,0.9,260,2.7,360,0.0,0.0,1.0,2.72,...,6,...
396,2021/01/14,13:00,1005.8,1015.8,21.8,6.5,37,1.0,310,3.0,240,0.0,0.0,1.0,2.80,...,6,...
397,2021/01/14,14:00,1005.1,1015.1,21.8,6.9,38,1.3,260,3.6,40,0.0,0.0,1.0,2.46,10.0,5,0.0
398,2021/01/14,15:00,1005.1,1015.1,21.3,6.8,39,2.8,360,5.9,350,0.0,0.0,1.0,1.92,...,3,...
399,2021/01/14,16:00,1005.5,1015.6,20.2,6.2,40,2.5,350,5.7,10,0.0,0.0,1.0,1.31,...,1,...
400,2021/01/14,17:00,1005.6,1015.7,18.8,6.0,43,1.6,350,5.7,360,0.0,0.0,1.0,0.54,12.0,0,0.0
401,2021/01/14,18:00,1005.7,1015.9,17.3,7.1,51,1.5,360,4.1,360,0.0,0.0,0.3,0.03,...,0,...
402,2021/01/14,19:00,1006.4,1016.6,16.1,8.6,61,1.3,350,4.2,350,0.0,0.0,0.0,0.00,...,0,...
403,2021/01/14,20:00,1006.8,1017.1,14.8,9.4,70,0.6,320,2.6,360,0.0,0.0,...,0.00,12.0,0,0.0
404,2021/01/14,21:00,1006.9,1017.2,13.1,8.4,73,0.7,130,1.5,140,0.0,0.0,...,0.00,12.0,0,0.0
405,2021/01/14,22:00,1007.5,1017.9,12.7,8.2,74,0.6,90,1.9,140,0.0,0.0,...,0.00,...,0,...
406,2021/01/14,23:00,1007.4,1017.8,11.8,8.3,79,0.3,110,1.3,100,0.0,0.0,...,0.00,12.0,0,0.0
407,2021/01/14,24:00,1007.4,1017.8,11.4,8.3,81,0.6,130,1.4,140,0.0,0.0,...,0.00,...,0,...
408,2021/01/15,01:00,1007.7,1018.1,11.1,8.0,81,0.7,140,1.6,140,0.0,0.0,...,0.00,...,0,...
409,2021/01/15,02:00,1007.6,1018.0,10.5,7.7,83,0.2,0,1.4,130,0.0,0.0,...,0.00,12.0,0,0.0
410,2021/01/15,03:00,1007.3,1017.7,10.2,7.8,85,0.5,130,1.3,140,0.0,0.0,...,0.00,...,0,...
411,2021/01/15,04:00,1007.1,1017.6,10.0,7.1,82,0.4,120,1.5,150,0.0,0.0,...,0.00,...,0,...
412,2021/01/15,05:00,1007.3,1017.8,9.8,7.4,85,0.3,360,1.2,100,0.0,0.0,...,0.00,12.0,0,0.0
413,2021/01/15,06:00,1007.3,1017.8,9.7,7.0,83,0.5,120,1.7,120,0.0,0.0,0.0,0.00,...,0,...
414,2021/01/15,07:00,1007.3,1017.8,9.8,7.2,84,0.2,0,1.2,260,0.0,0.0,0.0,0.01,...,0,...
415,2021/01/15,08:00,1007.8,1018.2,11.8,7.1,73,0.6,100,1.2,90,0.0,0.0,0.3,0.31,20.0,0,0.0
416,2021/01/15,09:00,1007.8,1018.1,14.7,8.0,64,0.3,120,1.5,110,0.0,0.0,1.0,1.05,20.0,1,0.0
417,2021/01/15,10:00,1007.5,1017.7,18.1,6.9,48,0.8,320,2.2,330,0.0,0.0,1.0,1.75,...,3,...
418,2021/01/15,11:00,1006.6,1016.7,20.5,6.5,40,0.8,360,2.7,250,0.0,0.0,1.0,2.33,20.0,5,0.0
419,2021/01/15,12:00,1005.5,1015.5,22.5,7.5,38,1.1,280,3.2,260,0.0,0.0,1.0,2.67,...,6,...
420,2021/01/15,13:00,1003.8,1013.8,22.9,9.7,43,1.4,320,3.8,240,0.0,0.0,1.0,2.73,...,6,...
421,2021/01/15,14:00,1002.8,1012.7,23.0,9.4,42,1.4,310,4.5,20,0.0,0.0,1.0,2.42,15.0,5,0.0
422,2021/01/15,15:00,1002.4,1012.4,21.4,11.5,53,2.4,350,6.5,340,0.0,0.0,1.0,1.90,...,3,...
423,2021/01/15,16:00,1002.8,1012.9,19.9,10.3,54,2.3,340,6.8,350,0.0,0.0,1.0,1.24,...,1,...
424,2021/01/15,17:00,1004.0,1014.1,18.8,12.8,68,2.7,350,6.1,320,0.0,0.0,1.0,0.50,10.0,0,0.0
425,2021/01/15,18:00,1004.2,1014.3,17.6,13.1,75,1.5,350,5.4,360,0.0,0.0,0.1,0.03,...,0,...
426,2021/01/15,19:00,1004.9,1015.1,16.9,12.3,74,1.1,360,3.7,320,0.0,0.0,0.0,0.00,...,0,...
427,2021/01/15,20:00,1005.5,1015.8,15.1,12.1,82,0.3,310,2.6,360,0.0,0.0,...,0.00,10.0,0,0.0
428,2021/01/15,21:00,1005.8,1016.1,14.6,12.3,86,0.6,130,1.3,90,0.0,0.0,...,0.00,10.0,0,0.0
429,2021/01/15,22:00,1005.8,1016.1,14.0,12.2,89,0.5,80,1.4,130,0.0,0.0,...,0.00,...,0,...
430,2021/01/15,23:00,1005.7,1016.0,13.7,11.9,89,0.2,0,1.7,90,0.0,0.0,...,0.00,10.0,0,0.0
431,2021/01/15,24:00,1005.4,1015.7,13.1,11.8,92,0.3,260,1.3,90,0.0,0.0,...,0.00,...,0,...
432,2021/01/16,01:00,1005.3,1015.6,12.4,11.3,93,0.8,140,1.6,130,0.0,0.0,...,0.00,...,0,...
433,2021/01/16,02:00,1004.8,1015.1,12.2,10.8,91,0.5,110,1.3,90,0.0,0.0,...,0.00,10.0,0,0.0
434,2021/01/16,03:00,1004.4,1014.8,11.6,10.2,91,0.4,100,1.6,140,0.0,0.0,...,0.00,...,0,...
435,2021/01/16,04:00,1004.4,1014.8,11.0,9.6,91,0.6,150,1.7,150,0.0,0.0,...,0.00,...,0,...
436,2021/01/16,05:00,1004.9,1015.3,10.7,9.3,91,0.4,100,1.7,30,0.0,0.0,...,0.00,10.0,0,0.0
437,2021/01/16,06:00,1005.3,1015.7,10.6,8.9,89,0.4,30,1.7,140,0.0,0.0,0.0,0.00,...,0,...
438,2021/01/16,07:00,1006.0,1016.4,10.8,8.9,88,0.3,120,1.7,130,0.0,0.0,0.0,0.01,...,0,...
439,2021/01/16,08:00,1007.0,1017.4,12.7,9.3,80,0.4,100,1.2,360,0.0,0.0,0.4,0.31,10.0,0,0.0
440,2021/01/16,09:00,1007.7,1018.0,15.7,9.8,68,0.2,0,1.8,80,0.0,0.0,1.0,1.06,10.0,1,0.0
441,2021/01/16,10:00,1007.2,1017.3,18.5,9.3,55,0.6,180,2.1,30,0.0,0.0,1.0,1.71,...,3,...
442,2021/01/16,11:00,1006.3,1016.4,20.7,11.1,54,1.5,210,4.8,240,0.0,0.0,1.0,2.24,10.0,4,0.0
443,2021/01/16,12:00,1005.7,1015.7,22.6,11.1,48,1.9,230,4.9,200,0.0,0.0,1.0,2.52,...,5,...
444,2021/01/16,13:00,1004.9,1014.9,23.3,11.4,47,1.2,340,5.5,180,0.0,0.0,1.0,2.51,...,5,...
445,2021/01/16,14:00,1004.2,1014.1,23.5,9.9,42,0.8,220,3.7,350,0.0,0.0,0.9,1.93,10.0,4,0.0
446,2021/01/16,15:00,1004.0,1014.0,22.0,13.9,60,2.3,340,7.0,350,0.0,0.0,1.0,1.74,...,3,...
447,2021/01/16,16:00,1004.2,1014.2,20.9,13.9,64,2.8,360,7.4,340,0.0,0.0,1.0,1.11,...,1,...
448,2021/01/16,17:00,1004.7,1014.8,19.8,13.1,65,2.2,350,7.8,30,0.0,0.0,0.8,0.45,10.0,0,3.0
449,2021/01/16,18:00,1005.6,1015.7,18.8,12.8,68,2.8,340,6.0,360,0.0,0.0,0.0,0.04,...,0,...
450,2021/01/16,19:00,1006.6,1016.8,17.9,12.1,69,2.5,10,6.7,20,0.0,0.0,0.0,0.00,...,0,...
451,2021/01/16,20:00,1007.3,1017.5,17.2,11.9,71,2.9,20,6.7,20,0.0,0.0,...,0.00,10.0,0,8.0
452,2021/01/16,21:00,1007.9,1018.1,16.5,11.5,72,2.5,360,7.1,20,0.0,0.0,...,0.00,10.0,0,6.0
453,2021/01/16,22:00,1008.5,1018.7,16.1,11.1,72,2.9,30,7.4,20,0.0,0.0,...,0.00,...,0,...
454,2021/01/16,23:00,1009.1,1019.4,15.7,10.9,73,2.7,30,6.8,10,0.0,0.0,...,0.00,10.0,0,4.0
455,2021/01/16,24:00,1009.2,1019.5,15.4,10.6,73,3.6,20,9.0,20,0.0,0.0,...,0.00,...,0,...
456,2021/01/17,01:00,1009.5,1019.8,15.1,10.3,73,3.0,20,8.5,360,0.0,0.0,...,0.00,...,0,...
457,2021/01/17,02:00,1009.6,1019.9,14.8,10.2,74,2.4,10,7.5,180,0.0,0.0,...,0.00,12.0,0,4.0
458,2021/01/17,03:00,1009.7,1020.0,14.6,10.0,74,2.9,20,7.9,350,0.0,0.0,...,0.00,...,0,...
459,2021/01/17,04:00,1009.9,1020.2,14.3,9.7,74,3.2,20,7.8,10,0.0,0.0,...,0.00,...,0,...
460,2021/01/17,05:00,1010.2,1020.5,14.2,9.6,74,2.2,20,7.3,40,0.0,0.0,...,0.00,12.0,0,4.0
461,2021/01/17,06:00,1010.6,1020.9,14.0,9.5,74,3.0,20,8.5,30,0.0,0.0,0.0,0.00,...,0,...
462,2021/01/17,07:00,1011.0,1021.4,13.9,8.7,71,3.9,20,9.4,30,0.0,0.0,0.0,0.01,...,0,...
463,2021/01/17,08:00,1011.4,1021.7,14.4,8.6,68,4.1,30,9.8,30,0.0,0.0,0.4,0.40,15.0,0,6.0
464,2021/01/17,09:00,1012.0,1022.3,16.0,8.5,61,3.5,20,10.4,30,0.0,0.0,0.9,1.06,15.0,1,4.0
465,2021/01/17,10:00,1011.9,1022.1,17.2,8.4,56,2.9,20,9.6,20,0.0,0.0,1.0,1.79,...,3,...
466,2021/01/17,11:00,1011.0,1021.2,18.9,8.3,50,3.6,10,9.9,10,0.0,0.0,1.0,2.34,20.0,5,0.0
467,2021/01/17,12:00,1010.0,1020.1,19.5,7.9,47,3.5,360,9.8,20,0.0,0.0,1.0,2.69,...,7,...
468,2021/01/17,13:00,1009.1,1019.2,19.4,8.1,48,4.1,10,11.4,20,0.0,0.0,1.0,2.77,...,7,...
469,2021/01/17,14:00,1008.7,1018.8,18.9,8.0,49,4.9,360,11.7,350,0.0,0.0,1.0,2.47,20.0,5,0.0
470,2021/01/17,15:00,1008.5,1018.7,18.3,7.1,48,4.1,360,10.4,10,0.0,0.0,1.0,1.98,...,4,...
471,2021/01/17,16:00,1008.9,1019.1,17.5,7.3,51,3.7,10,10.3,360,0.0,0.0,1.0,1.31,...,2,...
