Station,direction,id,date,time,num,dest,delay,type
87051,Yuanlin,backward,23,weekend,not_commuting_time,2143,Chiayi,no_delay,4
87052,Yuanlin,backward,24,weekend,not_commuting_time,113,Pingtung,long_delay,2
87053,Yuanlin,backward,25,weekend,not_commuting_time,507,Xinzuoying,long_delay,3
87054,Yuanlin,backward,25,weekday,not_commuting_time,507,Xinzuoying,short_delay,3
87055,Yuanlin,backward,26,weekend,not_commuting_time,3197,Chaozhou,long_delay,4
87056,Yuanlin,backward,27,weekend,not_commuting_time,115,Pingtung,short_delay,2
87057,Yuanlin,backward,28,weekend,not_commuting_time,2153,Chiayi,short_delay,4
87058,Yuanlin,backward,29,weekend,not_commuting_time,3207,Pingtung,short_delay,4
87059,Yuanlin,backward,30,weekend,not_commuting_time,117,Chaozhou,short_delay,2
87060,Yuanlin,backward,31,weekend,not_commuting_time,511,Chaozhou,long_delay,3
87061,Yuanlin,backward,32,weekend,not_commuting_time,2163,Chiayi,short_delay,4
87062,Yuanlin,backward,33,weekend,not_commuting_time,3217,Chaozhou,short_delay,4
87063,Yuanlin,backward,34,weekend,not_commuting_time,121,Pingtung,short_delay,2
87064,Yuanlin,backward,35,weekend,not_commuting_time,2173,Chiayi,short_delay,4
87065,Yuanlin,backward,36,weekend,not_commuting_time,3227,Chaozhou,short_delay,4
87066,Yuanlin,backward,37,weekend,not_commuting_time,123,Pingtung,short_delay,2
87067,Yuanlin,backward,38,weekend,not_commuting_time,513,Chaozhou,no_delay,3
87068,Yuanlin,backward,39,weekend,not_commuting_time,2183,Chiayi,short_delay,4
87069,Yuanlin,backward,40,weekend,not_commuting_time,3237,Chaozhou,long_delay,4
87070,Yuanlin,backward,41,weekend,not_commuting_time,125,Pingtung,long_delay,2
87071,Yuanlin,backward,42,weekend,not_commuting_time,2193,Chiayi,long_delay,4
87072,Yuanlin,backward,43,weekend,not_commuting_time,3247,Chaozhou,short_delay,4
87073,Yuanlin,backward,44,weekend,not_commuting_time,129,Farliao,short_delay,2
87074,Yuanlin,backward,45,weekend,not_commuting_time,2017,Yuanlin,short_delay,4
87075,Yuanlin,backward,46,weekend,off_work,2203,Chiayi,no_delay,4
87076,Yuanlin,backward,47,weekend,off_work,373,Taitung,short_delay,2
87077,Yuanlin,backward,48,weekend,off_work,561,Chaozhou,short_delay,3
87078,Yuanlin,backward,49,weekend,off_work,3257,Chaozhou,no_delay,4
87079,Yuanlin,backward,50,weekend,off_work,135,Pingtung,short_delay,2
87080,Yuanlin,backward,51,weekend,off_work,2213,Chiayi,no_delay,4
87081,Yuanlin,backward,52,weekend,off_work,3267,Chaozhou,short_delay,4
87082,Yuanlin,backward,53,weekend,off_work,2023,Ershui,no_delay,4
